"followers","genres","href","id","name","popularity","type","uri"
8941786,"hip hop, pop rap","https://api.spotify.com/v1/artists/6fOMl44jA4Sp5b9PpYCkzz","6fOMl44jA4Sp5b9PpYCkzz","NF",79,"artist","spotify:artist:6fOMl44jA4Sp5b9PpYCkzz"
1676755,"alternative metal, comedy rock, comic, comic metal, parody","https://api.spotify.com/v1/artists/1XpDYCrUJnvCo9Ez6yeMWh","1XpDYCrUJnvCo9Ez6yeMWh","Tenacious D",62,"artist","spotify:artist:1XpDYCrUJnvCo9Ez6yeMWh"
9566,"","https://api.spotify.com/v1/artists/1EUzyYvatkdogNrYYSxfOn","1EUzyYvatkdogNrYYSxfOn","Uncle Chris",28,"artist","spotify:artist:1EUzyYvatkdogNrYYSxfOn"
220841,"alternative dance, indie poptimism, nu disco","https://api.spotify.com/v1/artists/2x7EATekOPhFGRx3syMGEC","2x7EATekOPhFGRx3syMGEC","The Knocks",59,"artist","spotify:artist:2x7EATekOPhFGRx3syMGEC"
79508334,"canadian hip hop, canadian pop, hip hop, pop rap, rap","https://api.spotify.com/v1/artists/3TVXtAsR1Inumwj472S9r4","3TVXtAsR1Inumwj472S9r4","Drake",94,"artist","spotify:artist:3TVXtAsR1Inumwj472S9r4"
628096,"indie pop, pov: indie, psychedelic pop","https://api.spotify.com/v1/artists/5p9HO3XC5P3BLxJs5Mtrhm","5p9HO3XC5P3BLxJs5Mtrhm","Djo",58,"artist","spotify:artist:5p9HO3XC5P3BLxJs5Mtrhm"
2137282,"boy band, rap","https://api.spotify.com/v1/artists/1Bl6wpkWCQ4KVgnASpvzzA","1Bl6wpkWCQ4KVgnASpvzzA","BROCKHAMPTON",64,"artist","spotify:artist:1Bl6wpkWCQ4KVgnASpvzzA"
5811368,"alternative metal, canadian metal, canadian rock, nu metal, post-grunge, rock","https://api.spotify.com/v1/artists/2xiIXseIJcq3nG7C8fHeBj","2xiIXseIJcq3nG7C8fHeBj","Three Days Grace",72,"artist","spotify:artist:2xiIXseIJcq3nG7C8fHeBj"
23104289,"pop, uk pop","https://api.spotify.com/v1/artists/2wY79sveU1sp5g7SokKOiI","2wY79sveU1sp5g7SokKOiI","Sam Smith",83,"artist","spotify:artist:2wY79sveU1sp5g7SokKOiI"
10376895,"album rock, classic rock, rock, soft rock, yacht rock","https://api.spotify.com/v1/artists/08GQAI4eElDnROBrJRGE0X","08GQAI4eElDnROBrJRGE0X","Fleetwood Mac",80,"artist","spotify:artist:08GQAI4eElDnROBrJRGE0X"
593541,"american contemporary classical, classical, compositional ambient, contemporary classical, minimalism","https://api.spotify.com/v1/artists/69lxxQvsfAIoQbB20bEPFC","69lxxQvsfAIoQbB20bEPFC","Philip Glass",57,"artist","spotify:artist:69lxxQvsfAIoQbB20bEPFC"
17069,"funk rock, miami indie","https://api.spotify.com/v1/artists/20LhC1gJIZQvzwrrHprZiJ","20LhC1gJIZQvzwrrHprZiJ","Robby Hunter Band",32,"artist","spotify:artist:20LhC1gJIZQvzwrrHprZiJ"
113338,"indie pop, indie surf, vermont indie","https://api.spotify.com/v1/artists/06W84OT2eFUNVwG85UsxJw","06W84OT2eFUNVwG85UsxJw","Caroline Rose",48,"artist","spotify:artist:06W84OT2eFUNVwG85UsxJw"
1272373,"alternative pop rock, pov: indie","https://api.spotify.com/v1/artists/6USv9qhCn6zfxlBQIYJ9qs","6USv9qhCn6zfxlBQIYJ9qs","Dominic Fike",76,"artist","spotify:artist:6USv9qhCn6zfxlBQIYJ9qs"
493973,"chamber pop, indie rock, modern folk rock, modern rock, philly indie, pov: indie, stomp and holler","https://api.spotify.com/v1/artists/4mLJ3XfOM5FPjSAWdQ2Jk7","4mLJ3XfOM5FPjSAWdQ2Jk7","Dr. Dog",61,"artist","spotify:artist:4mLJ3XfOM5FPjSAWdQ2Jk7"
25303330,"conscious hip hop, hip hop, rap, west coast rap","https://api.spotify.com/v1/artists/2YZyLoL8N0Wb9xBt1NhZWg","2YZyLoL8N0Wb9xBt1NhZWg","Kendrick Lamar",87,"artist","spotify:artist:2YZyLoL8N0Wb9xBt1NhZWg"
1999389,"kentucky indie, kentucky roots, outlaw country","https://api.spotify.com/v1/artists/13ZEDW6vyBF12HYcZRr4EV","13ZEDW6vyBF12HYcZRr4EV","Tyler Childers",77,"artist","spotify:artist:13ZEDW6vyBF12HYcZRr4EV"
462658,"anime score, japanese soundtrack","https://api.spotify.com/v1/artists/0Riv2KnFcLZA3JSVryRg4y","0Riv2KnFcLZA3JSVryRg4y","Hiroyuki Sawano",62,"artist","spotify:artist:0Riv2KnFcLZA3JSVryRg4y"
26670,"","https://api.spotify.com/v1/artists/6sItBAb1Jl3KiNo6o3G0mG","6sItBAb1Jl3KiNo6o3G0mG","Stolen Gin",41,"artist","spotify:artist:6sItBAb1Jl3KiNo6o3G0mG"
11752410,"lgbtq+ hip hop, neo soul","https://api.spotify.com/v1/artists/2h93pZq0e7k5yf4dywlkpM","2h93pZq0e7k5yf4dywlkpM","Frank Ocean",82,"artist","spotify:artist:2h93pZq0e7k5yf4dywlkpM"
24402431,"alternative metal, nu metal, post-grunge, rap metal, rock","https://api.spotify.com/v1/artists/6XyY86QOPPrYVGvF9ch6wz","6XyY86QOPPrYVGvF9ch6wz","Linkin Park",83,"artist","spotify:artist:6XyY86QOPPrYVGvF9ch6wz"
672193,"alt z, pov: indie","https://api.spotify.com/v1/artists/7sOR7gk6XUlGnxj3p9F54k","7sOR7gk6XUlGnxj3p9F54k","half•alive",57,"artist","spotify:artist:7sOR7gk6XUlGnxj3p9F54k"
972871,"pittsburgh rap","https://api.spotify.com/v1/artists/5nvWOyAkfNgVLKESq4fOj2","5nvWOyAkfNgVLKESq4fOj2","Montell Fish",71,"artist","spotify:artist:5nvWOyAkfNgVLKESq4fOj2"
29230073,"pop","https://api.spotify.com/v1/artists/6jJ0s89eD6GaHleKKya26X","6jJ0s89eD6GaHleKKya26X","Katy Perry",82,"artist","spotify:artist:6jJ0s89eD6GaHleKKya26X"
13800,"","https://api.spotify.com/v1/artists/4K2IUtmY2APWh6mdxzBOZF","4K2IUtmY2APWh6mdxzBOZF","Moxie",34,"artist","spotify:artist:4K2IUtmY2APWh6mdxzBOZF"
281893,"bedroom pop, pov: indie","https://api.spotify.com/v1/artists/25pd339V2rRJo84USlcSRP","25pd339V2rRJo84USlcSRP","JAWNY",59,"artist","spotify:artist:25pd339V2rRJo84USlcSRP"
11276743,"alternative metal, alternative rock, modern rock, permanent wave, post-grunge, rock","https://api.spotify.com/v1/artists/7jy3rLJdDQY21OgRLCZ9sD","7jy3rLJdDQY21OgRLCZ9sD","Foo Fighters",77,"artist","spotify:artist:7jy3rLJdDQY21OgRLCZ9sD"
645823,"modern alternative rock","https://api.spotify.com/v1/artists/3utxjLheHaVEd9bPjQRsy8","3utxjLheHaVEd9bPjQRsy8","Coheed and Cambria",57,"artist","spotify:artist:3utxjLheHaVEd9bPjQRsy8"
4137,"","https://api.spotify.com/v1/artists/6NOkAPWWK2Ay28xwJn7ick","6NOkAPWWK2Ay28xwJn7ick","Cook & Stans",33,"artist","spotify:artist:6NOkAPWWK2Ay28xwJn7ick"
505834,"indie folk, stomp and holler","https://api.spotify.com/v1/artists/0wyMPXGfOuQzNR54ujR9Ix","0wyMPXGfOuQzNR54ujR9Ix","Caamp",67,"artist","spotify:artist:0wyMPXGfOuQzNR54ujR9Ix"
5922851,"irish singer-songwriter, modern rock, pop, pov: indie","https://api.spotify.com/v1/artists/2FXC3k01G6Gw61bmprjgqS","2FXC3k01G6Gw61bmprjgqS","Hozier",81,"artist","spotify:artist:2FXC3k01G6Gw61bmprjgqS"
330566,"modern alternative rock, modern blues rock, modern hard rock","https://api.spotify.com/v1/artists/6IOvhXyk5edbA2DVaeP9Up","6IOvhXyk5edbA2DVaeP9Up","Dorothy",53,"artist","spotify:artist:6IOvhXyk5edbA2DVaeP9Up"
19941,"uk alternative pop","https://api.spotify.com/v1/artists/53GC8IrnkJXGO7znOiv4tD","53GC8IrnkJXGO7znOiv4tD","Millie Turner",32,"artist","spotify:artist:53GC8IrnkJXGO7znOiv4tD"
45245906,"k-pop, k-pop girl group, pop","https://api.spotify.com/v1/artists/41MozSoPIsD1dJM0CLPjZF","41MozSoPIsD1dJM0CLPjZF","BLACKPINK",83,"artist","spotify:artist:41MozSoPIsD1dJM0CLPjZF"
29252164,"pop","https://api.spotify.com/v1/artists/6KImCVD70vtIoJWnq6nGn3","6KImCVD70vtIoJWnq6nGn3","Harry Styles",85,"artist","spotify:artist:6KImCVD70vtIoJWnq6nGn3"
6546746,"baroque pop, modern rock, uk alternative pop","https://api.spotify.com/v1/artists/1moxjboGR7GNWYIMWsRjgG","1moxjboGR7GNWYIMWsRjgG","Florence + The Machine",75,"artist","spotify:artist:1moxjboGR7GNWYIMWsRjgG"
19070,"christian hardcore, progressive post-hardcore","https://api.spotify.com/v1/artists/7rzpJkLttUwGsrsZmOwZU5","7rzpJkLttUwGsrsZmOwZU5","The Ongoing Concept",24,"artist","spotify:artist:7rzpJkLttUwGsrsZmOwZU5"
47505,"lo-fi beats","https://api.spotify.com/v1/artists/2CiO7xWdwPMDlVwlt9qa1f","2CiO7xWdwPMDlVwlt9qa1f","WYS",53,"artist","spotify:artist:2CiO7xWdwPMDlVwlt9qa1f"
188122,"auckland indie, indie soul","https://api.spotify.com/v1/artists/7b04D0yLktCUpvxQBhmG7R","7b04D0yLktCUpvxQBhmG7R","LEISURE",61,"artist","spotify:artist:7b04D0yLktCUpvxQBhmG7R"
127237,"indie soul","https://api.spotify.com/v1/artists/7LvvNoUPwTZpgXDWBRrfHg","7LvvNoUPwTZpgXDWBRrfHg","DRAMA",59,"artist","spotify:artist:7LvvNoUPwTZpgXDWBRrfHg"
163605,"dutch pop, indie soul","https://api.spotify.com/v1/artists/4gHcu2JoaXJ0mV4aNPCd7N","4gHcu2JoaXJ0mV4aNPCd7N","Benny Sings",61,"artist","spotify:artist:4gHcu2JoaXJ0mV4aNPCd7N"
250256,"indietronica, modern alternative rock, modern rock, rochester ny indie, shimmer pop","https://api.spotify.com/v1/artists/1UfzhwcOR4yfX7yHTPfC9m","1UfzhwcOR4yfX7yHTPfC9m","Joywave",53,"artist","spotify:artist:1UfzhwcOR4yfX7yHTPfC9m"
3711,"","https://api.spotify.com/v1/artists/04fJjgNu00TqqNolrDV0Z0","04fJjgNu00TqqNolrDV0Z0","Bridget Kearney",20,"artist","spotify:artist:04fJjgNu00TqqNolrDV0Z0"
84439,"alternative dance, balearic, canadian electropop, chillwave, hamilton on indie, indietronica, neo-synthpop, new rave","https://api.spotify.com/v1/artists/39x9e2QDpAxK8xTuJDwRqR","39x9e2QDpAxK8xTuJDwRqR","Junior Boys",33,"artist","spotify:artist:39x9e2QDpAxK8xTuJDwRqR"
99373,"canadian electronic, electro house, pop dance, pop edm","https://api.spotify.com/v1/artists/6roDXEmZ6AARdOUv6x5U2v","6roDXEmZ6AARdOUv6x5U2v","Felix Cartal",52,"artist","spotify:artist:6roDXEmZ6AARdOUv6x5U2v"
8047136,"candy pop, pixie, pop, pop emo, pop punk, rock","https://api.spotify.com/v1/artists/74XFHRwlV6OrjEM0A2NCMF","74XFHRwlV6OrjEM0A2NCMF","Paramore",77,"artist","spotify:artist:74XFHRwlV6OrjEM0A2NCMF"
38204,"saskatchewan indie","https://api.spotify.com/v1/artists/2dPIBvg7mU59dCTGjhPylV","2dPIBvg7mU59dCTGjhPylV","Foxwarren",38,"artist","spotify:artist:2dPIBvg7mU59dCTGjhPylV"
705485,"aussietronica, indie soul","https://api.spotify.com/v1/artists/3oKRxpszQKUjjaHz388fVA","3oKRxpszQKUjjaHz388fVA","Parcels",62,"artist","spotify:artist:3oKRxpszQKUjjaHz388fVA"
1283266,"alternative r&b, escape room, indie soul, lgbtq+ hip hop","https://api.spotify.com/v1/artists/6qgnBH6iDM91ipVXv28OMu","6qgnBH6iDM91ipVXv28OMu","KAYTRANADA",70,"artist","spotify:artist:6qgnBH6iDM91ipVXv28OMu"
1318860,"hip hop, pop rap, rap, underground hip hop","https://api.spotify.com/v1/artists/6U3ybJ9UHNKEdsH7ktGBZ7","6U3ybJ9UHNKEdsH7ktGBZ7","JID",75,"artist","spotify:artist:6U3ybJ9UHNKEdsH7ktGBZ7"
1612951,"australian reggae fusion","https://api.spotify.com/v1/artists/6zVFRTB0Y1whWyH7ZNmywf","6zVFRTB0Y1whWyH7ZNmywf","Tash Sultana",61,"artist","spotify:artist:6zVFRTB0Y1whWyH7ZNmywf"
448318,"pop rap, underground hip hop","https://api.spotify.com/v1/artists/6aiFCgyKNwF9Rv5TOxnE8E","6aiFCgyKNwF9Rv5TOxnE8E","IDK",55,"artist","spotify:artist:6aiFCgyKNwF9Rv5TOxnE8E"
21219494,"chicago rap, hip hop, rap","https://api.spotify.com/v1/artists/5K4W6rqBFWDnAN6FQUkS6x","5K4W6rqBFWDnAN6FQUkS6x","Kanye West",89,"artist","spotify:artist:5K4W6rqBFWDnAN6FQUkS6x"
75872,"","https://api.spotify.com/v1/artists/6Nwhmo3adbTqPMCsgBgkf4","6Nwhmo3adbTqPMCsgBgkf4","Slothrust",39,"artist","spotify:artist:6Nwhmo3adbTqPMCsgBgkf4"
517743,"pov: indie, slc indie","https://api.spotify.com/v1/artists/6p2HnfM955TI1bX34dkLnI","6p2HnfM955TI1bX34dkLnI","The Backseat Lovers",65,"artist","spotify:artist:6p2HnfM955TI1bX34dkLnI"
554197,"indie pop, indie soul, uk contemporary r&b","https://api.spotify.com/v1/artists/4kIwETcbpuFgRukE8o7Opx","4kIwETcbpuFgRukE8o7Opx","Arlo Parks",59,"artist","spotify:artist:4kIwETcbpuFgRukE8o7Opx"
441723,"avant-garde jazz, bebop, contemporary post-bop, cool jazz, electric bass, free jazz, hard bop, jazz, jazz double bass","https://api.spotify.com/v1/artists/1W8TbFzNS15VwsempfY12H","1W8TbFzNS15VwsempfY12H","Charles Mingus",45,"artist","spotify:artist:1W8TbFzNS15VwsempfY12H"
216008,"underground hip hop","https://api.spotify.com/v1/artists/7izarc0fRIPbdZ8cVyChRf","7izarc0fRIPbdZ8cVyChRf","Spillage Village",49,"artist","spotify:artist:7izarc0fRIPbdZ8cVyChRf"
789509,"atl hip hop, hip hop, indie hip hop, psychedelic hip hop, rap, underground hip hop","https://api.spotify.com/v1/artists/5MbNzCW3qokGyoo9giHA3V","5MbNzCW3qokGyoo9giHA3V","EARTHGANG",62,"artist","spotify:artist:5MbNzCW3qokGyoo9giHA3V"
12195288,"glam rock, mellow gold, piano rock, rock","https://api.spotify.com/v1/artists/3PhoLpVuITZKcymswpck5b","3PhoLpVuITZKcymswpck5b","Elton John",81,"artist","spotify:artist:3PhoLpVuITZKcymswpck5b"
6551373,"modern folk rock, modern rock, neo mellow, stomp and holler, uk americana","https://api.spotify.com/v1/artists/3gd8FJtBJtkRxdfbTu19U2","3gd8FJtBJtkRxdfbTu19U2","Mumford & Sons",70,"artist","spotify:artist:3gd8FJtBJtkRxdfbTu19U2"
3093900,"dance pop, pop","https://api.spotify.com/v1/artists/72OaDtakiy6yFqkt4TsiFt","72OaDtakiy6yFqkt4TsiFt","Cher",66,"artist","spotify:artist:72OaDtakiy6yFqkt4TsiFt"
855626,"canadian folk, canadian indie","https://api.spotify.com/v1/artists/74gcBzlQza1bSfob90yRhR","74gcBzlQza1bSfob90yRhR","City and Colour",56,"artist","spotify:artist:74gcBzlQza1bSfob90yRhR"
645840,"furry, indie pop, indie rock, pov: indie","https://api.spotify.com/v1/artists/5PbpKlxQE0Ktl5lcNABoFf","5PbpKlxQE0Ktl5lcNABoFf","Car Seat Headrest",59,"artist","spotify:artist:5PbpKlxQE0Ktl5lcNABoFf"
122447,"modern southern rock, new americana","https://api.spotify.com/v1/artists/26C2AjqgMr5aDzj6Yp2ORz","26C2AjqgMr5aDzj6Yp2ORz","Brent Cobb",56,"artist","spotify:artist:26C2AjqgMr5aDzj6Yp2ORz"
300781,"instrumental math rock, instrumental rock, progressive jazz fusion, san diego indie","https://api.spotify.com/v1/artists/2JFljHPanIjYy2QqfNYvC0","2JFljHPanIjYy2QqfNYvC0","Chon",46,"artist","spotify:artist:2JFljHPanIjYy2QqfNYvC0"
811226,"art pop, indie rock, indie soul, indietronica, kiwi rock, neo-psychedelic, portland hip hop, psychedelic pop","https://api.spotify.com/v1/artists/1LeVJ5GPeYDOVUjxx1y7Rp","1LeVJ5GPeYDOVUjxx1y7Rp","Unknown Mortal Orchestra",59,"artist","spotify:artist:1LeVJ5GPeYDOVUjxx1y7Rp"
135144,"deep new americana, indie pop, pov: indie","https://api.spotify.com/v1/artists/0xPoVNPnxIIUS1vrxAYV00","0xPoVNPnxIIUS1vrxAYV00","Del Water Gap",59,"artist","spotify:artist:0xPoVNPnxIIUS1vrxAYV00"
3487565,"german soundtrack, orchestral soundtrack, soundtrack","https://api.spotify.com/v1/artists/0YC192cP3KPCRWx8zr8MfZ","0YC192cP3KPCRWx8zr8MfZ","Hans Zimmer",74,"artist","spotify:artist:0YC192cP3KPCRWx8zr8MfZ"
277016,"australian surf rock","https://api.spotify.com/v1/artists/6yrtCy4XJHXM6tczo4RlTs","6yrtCy4XJHXM6tczo4RlTs","Lime Cordiale",58,"artist","spotify:artist:6yrtCy4XJHXM6tczo4RlTs"
273918,"black americana, funk, retro soul, soul","https://api.spotify.com/v1/artists/6LufpoVlIYKQCu9Gjpk8B7","6LufpoVlIYKQCu9Gjpk8B7","Sharon Jones & The Dap-Kings",57,"artist","spotify:artist:6LufpoVlIYKQCu9Gjpk8B7"
1884196,"pop rap, portland hip hop, rap, underground hip hop","https://api.spotify.com/v1/artists/3Gm5F95VdRxW3mqCn8RPBJ","3Gm5F95VdRxW3mqCn8RPBJ","Aminé",68,"artist","spotify:artist:3Gm5F95VdRxW3mqCn8RPBJ"
28675721,"r&b, soul","https://api.spotify.com/v1/artists/3fMbdgg4jU18AjLCKBhRSm","3fMbdgg4jU18AjLCKBhRSm","Michael Jackson",80,"artist","spotify:artist:3fMbdgg4jU18AjLCKBhRSm"
19584071,"album rock, art rock, classic rock, progressive rock, psychedelic rock, rock, symphonic rock","https://api.spotify.com/v1/artists/0k17h0D3J5VfsdmQ1iZtE9","0k17h0D3J5VfsdmQ1iZtE9","Pink Floyd",77,"artist","spotify:artist:0k17h0D3J5VfsdmQ1iZtE9"
1815672,"art pop, baroque pop, chamber pop, indie pop, indie rock, singer-songwriter","https://api.spotify.com/v1/artists/4MXUO7sVCaFgFjoTI5ox5c","4MXUO7sVCaFgFjoTI5ox5c","Sufjan Stevens",69,"artist","spotify:artist:4MXUO7sVCaFgFjoTI5ox5c"
300711,"indie r&b","https://api.spotify.com/v1/artists/12trz2INGglrKMzLmg0y2C","12trz2INGglrKMzLmg0y2C","Emotional Oranges",58,"artist","spotify:artist:12trz2INGglrKMzLmg0y2C"
3148469,"alt z, pop, talent show","https://api.spotify.com/v1/artists/1o2NpYGqHiCq7FoiYdyd1x","1o2NpYGqHiCq7FoiYdyd1x","Bea Miller",64,"artist","spotify:artist:1o2NpYGqHiCq7FoiYdyd1x"
1052038,"canadian americana, canadian contemporary country, outlaw country, saskatchewan indie","https://api.spotify.com/v1/artists/3xYXYzm9H3RzyQgBrYwIcx","3xYXYzm9H3RzyQgBrYwIcx","Colter Wall",68,"artist","spotify:artist:3xYXYzm9H3RzyQgBrYwIcx"
124875,"classic japanese jazz","https://api.spotify.com/v1/artists/4V7Ate3UISn8cy06xnAprh","4V7Ate3UISn8cy06xnAprh","Ryo Fukui",44,"artist","spotify:artist:4V7Ate3UISn8cy06xnAprh"
632544,"compositional ambient, downtempo, nu jazz","https://api.spotify.com/v1/artists/32ogthv0BdaSMPml02X9YB","32ogthv0BdaSMPml02X9YB","The Cinematic Orchestra",61,"artist","spotify:artist:32ogthv0BdaSMPml02X9YB"
49568,"drift phonk","https://api.spotify.com/v1/artists/5AEk8UqmJ2lCUG3xke82Or","5AEk8UqmJ2lCUG3xke82Or","my!lane",52,"artist","spotify:artist:5AEk8UqmJ2lCUG3xke82Or"
1607241,"alabama indie, modern blues rock, rock","https://api.spotify.com/v1/artists/16GcWuvvybAoaHr0NqT8Eh","16GcWuvvybAoaHr0NqT8Eh","Alabama Shakes",58,"artist","spotify:artist:16GcWuvvybAoaHr0NqT8Eh"
9479321,"hip hop, pittsburgh rap, pop rap, rap","https://api.spotify.com/v1/artists/4LLpKhyESsyAXpc4laK94U","4LLpKhyESsyAXpc4laK94U","Mac Miller",81,"artist","spotify:artist:4LLpKhyESsyAXpc4laK94U"
816016,"alt z, pop","https://api.spotify.com/v1/artists/5qa31A9HySw3T7MKWI9bGg","5qa31A9HySw3T7MKWI9bGg","FLETCHER",63,"artist","spotify:artist:5qa31A9HySw3T7MKWI9bGg"
248400,"english indie rock","https://api.spotify.com/v1/artists/48vDIufGC8ujPuBiTxY8dm","48vDIufGC8ujPuBiTxY8dm","Palace",56,"artist","spotify:artist:48vDIufGC8ujPuBiTxY8dm"
615916,"underground hip hop","https://api.spotify.com/v1/artists/2AfU5LYBVCiCtuCCfM7uVX","2AfU5LYBVCiCtuCCfM7uVX","Kota the Friend",58,"artist","spotify:artist:2AfU5LYBVCiCtuCCfM7uVX"
350922,"indietronica, la indie","https://api.spotify.com/v1/artists/7sgWBYtJpblXpJl2lU5WVs","7sgWBYtJpblXpJl2lU5WVs","Electric Guest",53,"artist","spotify:artist:7sgWBYtJpblXpJl2lU5WVs"
2390309,"escape room, hip hop, indie soul, neo soul","https://api.spotify.com/v1/artists/3jK9MiCrA42lLAdMGUZpwa","3jK9MiCrA42lLAdMGUZpwa","Anderson .Paak",76,"artist","spotify:artist:3jK9MiCrA42lLAdMGUZpwa"
37843,"contemporary jazz, contemporary post-bop, jazz quartet, jazz saxophone","https://api.spotify.com/v1/artists/0GC1oqEWpiAjfE7jm5LQO5","0GC1oqEWpiAjfE7jm5LQO5","Charles Lloyd",36,"artist","spotify:artist:0GC1oqEWpiAjfE7jm5LQO5"
14737,"boston indie","https://api.spotify.com/v1/artists/4XJBPKlKZKYlkgjxOPgo69","4XJBPKlKZKYlkgjxOPgo69","Wild Painting",33,"artist","spotify:artist:4XJBPKlKZKYlkgjxOPgo69"
1527617,"indietronica, modern alternative rock, modern rock, pov: indie, stomp and holler","https://api.spotify.com/v1/artists/4j56EQDQu5XnL7R3E9iFJT","4j56EQDQu5XnL7R3E9iFJT","Young the Giant",66,"artist","spotify:artist:4j56EQDQu5XnL7R3E9iFJT"
50163476,"modern rock, pop, rock","https://api.spotify.com/v1/artists/53XhwfbYqKCa1cC15pYq2q","53XhwfbYqKCa1cC15pYq2q","Imagine Dragons",86,"artist","spotify:artist:53XhwfbYqKCa1cC15pYq2q"
2066846,"classic oklahoma country, modern country pop","https://api.spotify.com/v1/artists/40ZNYROS4zLfyyBSs2PGe2","40ZNYROS4zLfyyBSs2PGe2","Zach Bryan",88,"artist","spotify:artist:40ZNYROS4zLfyyBSs2PGe2"
97885,"canadian electronic, complextro, future bass","https://api.spotify.com/v1/artists/7aUSp5cOZlwEtd5zPC795k","7aUSp5cOZlwEtd5zPC795k","Haywyre",40,"artist","spotify:artist:7aUSp5cOZlwEtd5zPC795k"
587545,"french hip hop, pop urbaine, rap francais","https://api.spotify.com/v1/artists/6sYR8JTRUUUzSD9IydLhfG","6sYR8JTRUUUzSD9IydLhfG","Guizmo",48,"artist","spotify:artist:6sYR8JTRUUUzSD9IydLhfG"
2141575,"classic soul, memphis soul, soul, soul blues, southern soul, vocal jazz","https://api.spotify.com/v1/artists/60df5JBRRPcnSpsIMxxwQm","60df5JBRRPcnSpsIMxxwQm","Otis Redding",68,"artist","spotify:artist:60df5JBRRPcnSpsIMxxwQm"
1533365,"jazz blues, soul, soul blues, torch song, vocal jazz","https://api.spotify.com/v1/artists/0iOVhN3tnSvgDbcg25JoJb","0iOVhN3tnSvgDbcg25JoJb","Etta James",65,"artist","spotify:artist:0iOVhN3tnSvgDbcg25JoJb"
429802,"indie rock, indietronica","https://api.spotify.com/v1/artists/2Tz1DTzVJ5Gyh8ZwVr6ekU","2Tz1DTzVJ5Gyh8ZwVr6ekU","STRFKR",56,"artist","spotify:artist:2Tz1DTzVJ5Gyh8ZwVr6ekU"
21314300,"conscious hip hop, hip hop, north carolina hip hop, rap","https://api.spotify.com/v1/artists/6l3HvQ5sa6mXTsMTB19rO5","6l3HvQ5sa6mXTsMTB19rO5","J. Cole",84,"artist","spotify:artist:6l3HvQ5sa6mXTsMTB19rO5"
85608131,"pop","https://api.spotify.com/v1/artists/06HL4z0CvFAxyc27GXpf02","06HL4z0CvFAxyc27GXpf02","Taylor Swift",100,"artist","spotify:artist:06HL4z0CvFAxyc27GXpf02"
1030151,"australian psych, double drumming, microtonal, neo-psychedelic","https://api.spotify.com/v1/artists/6XYvaoDGE0VmRt83Jss9Sn","6XYvaoDGE0VmRt83Jss9Sn","King Gizzard & The Lizard Wizard",62,"artist","spotify:artist:6XYvaoDGE0VmRt83Jss9Sn"
2413129,"australian dance, australian electropop, australian indie, downtempo, edm, indietronica","https://api.spotify.com/v1/artists/6nxWCVXbOlEVRexSbLsTer","6nxWCVXbOlEVRexSbLsTer","Flume",69,"artist","spotify:artist:6nxWCVXbOlEVRexSbLsTer"
609722,"art pop, brooklyn indie, chamber pop, countrygaze, indie pop, indie rock, singer-songwriter, small room","https://api.spotify.com/v1/artists/5QdyldG4Fl4TPiOIeMNpBZ","5QdyldG4Fl4TPiOIeMNpBZ","Big Thief",62,"artist","spotify:artist:5QdyldG4Fl4TPiOIeMNpBZ"
