"followers","genres","href","id","name","popularity","type","uri"
12566543,"hip hop, rap","https://api.spotify.com/v1/artists/4V8LLVI7PbaPR0K2TGSxFF","4V8LLVI7PbaPR0K2TGSxFF","Tyler, The Creator",83,"artist","spotify:artist:4V8LLVI7PbaPR0K2TGSxFF"
3310,"","https://api.spotify.com/v1/artists/1NRGOREIr58531Io8uD1uU","1NRGOREIr58531Io8uD1uU","Sliim Bambino",27,"artist","spotify:artist:1NRGOREIr58531Io8uD1uU"
382206,"belgian indie","https://api.spotify.com/v1/artists/3IWdvItNhmdo282Wwp0CwH","3IWdvItNhmdo282Wwp0CwH","Tamino",54,"artist","spotify:artist:3IWdvItNhmdo282Wwp0CwH"
26609385,"big room, dance pop, edm, pop, pop dance","https://api.spotify.com/v1/artists/1Cs0zKBU1kc0i8ypK3B9ai","1Cs0zKBU1kc0i8ypK3B9ai","David Guetta",86,"artist","spotify:artist:1Cs0zKBU1kc0i8ypK3B9ai"
988546,"indie soul, indietronica, uk contemporary r&b","https://api.spotify.com/v1/artists/59oA5WbbQvomJz2BuRG071","59oA5WbbQvomJz2BuRG071","Jungle",71,"artist","spotify:artist:59oA5WbbQvomJz2BuRG071"
82223,"","https://api.spotify.com/v1/artists/7meq0SFt3BxWzjbt5EVBbT","7meq0SFt3BxWzjbt5EVBbT","Epic Mountain",39,"artist","spotify:artist:7meq0SFt3BxWzjbt5EVBbT"
323330,"boston indie, indie garage rock, pov: indie","https://api.spotify.com/v1/artists/1W4itxt3vwhmrgLEBuVHJ6","1W4itxt3vwhmrgLEBuVHJ6","Vundabar",63,"artist","spotify:artist:1W4itxt3vwhmrgLEBuVHJ6"
234278,"sad lo-fi","https://api.spotify.com/v1/artists/59KX7XUUgAOOo5IyDjca0T","59KX7XUUgAOOo5IyDjca0T","Verzache",55,"artist","spotify:artist:59KX7XUUgAOOo5IyDjca0T"
329471,"indie soul, uk dance, vapor soul","https://api.spotify.com/v1/artists/0GG2cWaonE4JPrjcCCQ1EG","0GG2cWaonE4JPrjcCCQ1EG","SG Lewis",61,"artist","spotify:artist:0GG2cWaonE4JPrjcCCQ1EG"
785175,"alternative hip hop, east coast hip hop, hip hop, nyc rap, queens hip hop","https://api.spotify.com/v1/artists/7BMccF0hQFBpP6417k1OtQ","7BMccF0hQFBpP6417k1OtQ","Action Bronson",61,"artist","spotify:artist:7BMccF0hQFBpP6417k1OtQ"
402420,"bebop, contemporary post-bop, jazz, jazz trumpet, vocal jazz","https://api.spotify.com/v1/artists/5RzjqfPS0Bu4bUMkyNNDpn","5RzjqfPS0Bu4bUMkyNNDpn","Dizzy Gillespie",48,"artist","spotify:artist:5RzjqfPS0Bu4bUMkyNNDpn"
853904,"alternative r&b, escape room, trap queen","https://api.spotify.com/v1/artists/6eXZu6O7nAUA5z6vLV8NKI","6eXZu6O7nAUA5z6vLV8NKI","Little Simz",61,"artist","spotify:artist:6eXZu6O7nAUA5z6vLV8NKI"
1163294,"indie soul, jazz pop","https://api.spotify.com/v1/artists/1uiEZYehlNivdK3iQyAbye","1uiEZYehlNivdK3iQyAbye","Tom Misch",66,"artist","spotify:artist:1uiEZYehlNivdK3iQyAbye"
12946,"indie hip hop","https://api.spotify.com/v1/artists/7C3agcqFXnteDagiWhaZdU","7C3agcqFXnteDagiWhaZdU","Terrell Morris",34,"artist","spotify:artist:7C3agcqFXnteDagiWhaZdU"
646306,"modern alternative rock","https://api.spotify.com/v1/artists/5bmqhxWk9SEFDGIzWpSjVJ","5bmqhxWk9SEFDGIzWpSjVJ","THE DRIVER ERA",54,"artist","spotify:artist:5bmqhxWk9SEFDGIzWpSjVJ"
53457,"canadian electronic, pop edm","https://api.spotify.com/v1/artists/1BAdSa5cdtCNLbvT7gWmtJ","1BAdSa5cdtCNLbvT7gWmtJ","Conro",48,"artist","spotify:artist:1BAdSa5cdtCNLbvT7gWmtJ"
302318,"leicester indie, modern indie pop","https://api.spotify.com/v1/artists/7uwY65fDg3FVJ8MkJ5QuZK","7uwY65fDg3FVJ8MkJ5QuZK","easy life",55,"artist","spotify:artist:7uwY65fDg3FVJ8MkJ5QuZK"
6876387,"australian psych, modern rock, neo-psychedelic, rock","https://api.spotify.com/v1/artists/5INjqkS1o8h1imAzPqGZBb","5INjqkS1o8h1imAzPqGZBb","Tame Impala",78,"artist","spotify:artist:5INjqkS1o8h1imAzPqGZBb"
398102,"pov: indie, stomp and holler","https://api.spotify.com/v1/artists/69tiO1fG8VWduDl3ji2qhI","69tiO1fG8VWduDl3ji2qhI","Mt. Joy",68,"artist","spotify:artist:69tiO1fG8VWduDl3ji2qhI"
687732,"electronica, indietronica","https://api.spotify.com/v1/artists/2exkZbmNqMKnT8LRWuxWgy","2exkZbmNqMKnT8LRWuxWgy","Moderat",55,"artist","spotify:artist:2exkZbmNqMKnT8LRWuxWgy"
122076,"la indie","https://api.spotify.com/v1/artists/1anAI9P9iSzc9qzLv6AtHZ","1anAI9P9iSzc9qzLv6AtHZ","Sure Sure",53,"artist","spotify:artist:1anAI9P9iSzc9qzLv6AtHZ"
1001789,"pov: indie","https://api.spotify.com/v1/artists/4hz8tIajF2INpgM0qzPJz2","4hz8tIajF2INpgM0qzPJz2","Rainbow Kitten Surprise",67,"artist","spotify:artist:4hz8tIajF2INpgM0qzPJz2"
1524314,"indie soul, neo-psychedelic","https://api.spotify.com/v1/artists/2mVVjNmdjXZZDvhgQWiakk","2mVVjNmdjXZZDvhgQWiakk","Khruangbin",69,"artist","spotify:artist:2mVVjNmdjXZZDvhgQWiakk"
2988900,"deep underground hip hop, kentucky hip hop, pop rap, rap","https://api.spotify.com/v1/artists/2LIk90788K0zvyj2JJVwkJ","2LIk90788K0zvyj2JJVwkJ","Jack Harlow",77,"artist","spotify:artist:2LIk90788K0zvyj2JJVwkJ"
3878539,"gauze pop, indietronica, modern rock, pov: indie, shiver pop","https://api.spotify.com/v1/artists/4yvcSjfu4PC0CYQyLy4wSq","4yvcSjfu4PC0CYQyLy4wSq","Glass Animals",74,"artist","spotify:artist:4yvcSjfu4PC0CYQyLy4wSq"
3591507,"afrofuturism","https://api.spotify.com/v1/artists/57vWImR43h4CaDao012Ofp","57vWImR43h4CaDao012Ofp","Steve Lacy",79,"artist","spotify:artist:57vWImR43h4CaDao012Ofp"
51216253,"british soul, pop, pop soul, uk pop","https://api.spotify.com/v1/artists/4dpARuHxo51G3z768sgnrY","4dpARuHxo51G3z768sgnrY","Adele",83,"artist","spotify:artist:4dpARuHxo51G3z768sgnrY"
225991,"broadway, show tunes, vocal jazz","https://api.spotify.com/v1/artists/3cR4rhS2hBWqI7rJEBacvN","3cR4rhS2hBWqI7rJEBacvN","Leslie Odom Jr.",67,"artist","spotify:artist:3cR4rhS2hBWqI7rJEBacvN"
1561530,"bebop, free jazz, jazz, jazz saxophone, vocal jazz","https://api.spotify.com/v1/artists/2hGh5VOeeqimQFxqXvfCUf","2hGh5VOeeqimQFxqXvfCUf","John Coltrane",62,"artist","spotify:artist:2hGh5VOeeqimQFxqXvfCUf"
87623,"japanese jazztronica, japanese r&b","https://api.spotify.com/v1/artists/4VIGlACQnSacU0b1HTLA7y","4VIGlACQnSacU0b1HTLA7y","Asako Toki",40,"artist","spotify:artist:4VIGlACQnSacU0b1HTLA7y"
114899373,"pop, singer-songwriter pop, uk pop","https://api.spotify.com/v1/artists/6eUKZXaKkcviH0Ku9w2n3V","6eUKZXaKkcviH0Ku9w2n3V","Ed Sheeran",87,"artist","spotify:artist:6eUKZXaKkcviH0Ku9w2n3V"
151280,"indian electronic, indian indie, new delhi indie","https://api.spotify.com/v1/artists/41Nu7NgAj9rJxjj7JDuXrV","41Nu7NgAj9rJxjj7JDuXrV","Peter Cat Recording Co.",44,"artist","spotify:artist:41Nu7NgAj9rJxjj7JDuXrV"
79485,"brighton indie, british math rock, math rock","https://api.spotify.com/v1/artists/05MlomiA9La0OiNIAGqECk","05MlomiA9La0OiNIAGqECk","Delta Sleep",42,"artist","spotify:artist:05MlomiA9La0OiNIAGqECk"
6357486,"acid rock, album rock, classic rock, hard rock, proto-metal, psychedelic rock, rock","https://api.spotify.com/v1/artists/776Uo845nYHJpNaStv1Ds4","776Uo845nYHJpNaStv1Ds4","Jimi Hendrix",68,"artist","spotify:artist:776Uo845nYHJpNaStv1Ds4"
131089,"indie electropop, vapor soul","https://api.spotify.com/v1/artists/28yVvEvA2lT3K5RNIhV1Dj","28yVvEvA2lT3K5RNIhV1Dj","BAYNK",55,"artist","spotify:artist:28yVvEvA2lT3K5RNIhV1Dj"
3096110,"afrobeats, nigerian pop","https://api.spotify.com/v1/artists/46pWGuE3dSwY3bMMXGBvVS","46pWGuE3dSwY3bMMXGBvVS","Rema",77,"artist","spotify:artist:46pWGuE3dSwY3bMMXGBvVS"
6097918,"contemporary country, outlaw country","https://api.spotify.com/v1/artists/4YLtscXsxbVgi031ovDDdh","4YLtscXsxbVgi031ovDDdh","Chris Stapleton",78,"artist","spotify:artist:4YLtscXsxbVgi031ovDDdh"
71186532,"canadian contemporary r&b, canadian pop, pop","https://api.spotify.com/v1/artists/1Xyo4u8uXC1ZmMpatF05PJ","1Xyo4u8uXC1ZmMpatF05PJ","The Weeknd",94,"artist","spotify:artist:1Xyo4u8uXC1ZmMpatF05PJ"
8888735,"viral pop","https://api.spotify.com/v1/artists/3MZsBdqDrRTJihTHQrO6Dq","3MZsBdqDrRTJihTHQrO6Dq","Joji",79,"artist","spotify:artist:3MZsBdqDrRTJihTHQrO6Dq"
2143608,"edm, house, indietronica, uk dance","https://api.spotify.com/v1/artists/6nS5roXSAGhTGr34W6n7Et","6nS5roXSAGhTGr34W6n7Et","Disclosure",71,"artist","spotify:artist:6nS5roXSAGhTGr34W6n7Et"
6251567,"classic rock, country rock, folk, folk rock, psychedelic rock, rock, roots rock, singer-songwriter","https://api.spotify.com/v1/artists/74ASZWbe4lXaubB36ztrGX","74ASZWbe4lXaubB36ztrGX","Bob Dylan",69,"artist","spotify:artist:74ASZWbe4lXaubB36ztrGX"
179650,"bebop, contemporary post-bop, jazz, jazz trio","https://api.spotify.com/v1/artists/0ldU0QJm31y0d6f57R1G2A","0ldU0QJm31y0d6f57R1G2A","Oscar Peterson Trio",56,"artist","spotify:artist:0ldU0QJm31y0d6f57R1G2A"
834555,"african-american classical, harlem renaissance, jazz, jazz piano, swing, vocal jazz","https://api.spotify.com/v1/artists/4F7Q5NV6h5TSwCainz8S5A","4F7Q5NV6h5TSwCainz8S5A","Duke Ellington",55,"artist","spotify:artist:4F7Q5NV6h5TSwCainz8S5A"
7529,"","https://api.spotify.com/v1/artists/0Vee3k2XwGQQkizW7qLeYD","0Vee3k2XwGQQkizW7qLeYD","JAWNZA",26,"artist","spotify:artist:0Vee3k2XwGQQkizW7qLeYD"
53274,"bedroom soul, lo-fi rap","https://api.spotify.com/v1/artists/6RCI4WXRwG9jnRHZgzBYFr","6RCI4WXRwG9jnRHZgzBYFr","Manwolves",38,"artist","spotify:artist:6RCI4WXRwG9jnRHZgzBYFr"
4100874,"bedroom pop, indie pop, pop, pov: indie","https://api.spotify.com/v1/artists/3l0CmX0FuQjFxr8SK7Vqag","3l0CmX0FuQjFxr8SK7Vqag","Clairo",74,"artist","spotify:artist:3l0CmX0FuQjFxr8SK7Vqag"
38534,"minneapolis indie","https://api.spotify.com/v1/artists/5wjWLK4KMqmRbdUtTEV1BG","5wjWLK4KMqmRbdUtTEV1BG","Har Mar Superstar",33,"artist","spotify:artist:5wjWLK4KMqmRbdUtTEV1BG"
1063118,"folk-pop, seattle indie, stomp and holler","https://api.spotify.com/v1/artists/0n94vC3S9c3mb2HyNAOcjg","0n94vC3S9c3mb2HyNAOcjg","The Head And The Heart",62,"artist","spotify:artist:0n94vC3S9c3mb2HyNAOcjg"
35333,"progressive breaks, psychill","https://api.spotify.com/v1/artists/5EEbMGQOwrTuy51Vin8bL1","5EEbMGQOwrTuy51Vin8bL1","Abakus",40,"artist","spotify:artist:5EEbMGQOwrTuy51Vin8bL1"
8047,"background jazz, swedish jazz","https://api.spotify.com/v1/artists/6OMYcSur3Y0DthpzbVkxAx","6OMYcSur3Y0DthpzbVkxAx","Joel Lyssarides",44,"artist","spotify:artist:6OMYcSur3Y0DthpzbVkxAx"
3958585,"neo mellow, pop, uk pop","https://api.spotify.com/v1/artists/4EzkuveR9pLvDVFNx6foYD","4EzkuveR9pLvDVFNx6foYD","James Bay",68,"artist","spotify:artist:4EzkuveR9pLvDVFNx6foYD"
1750,"","https://api.spotify.com/v1/artists/1Go6YkuAxjrWp4X83RnVwg","1Go6YkuAxjrWp4X83RnVwg","Flow State",20,"artist","spotify:artist:1Go6YkuAxjrWp4X83RnVwg"
470,"","https://api.spotify.com/v1/artists/4OA32fupbR1suJd44PZJxU","4OA32fupbR1suJd44PZJxU","Mindtrap",25,"artist","spotify:artist:4OA32fupbR1suJd44PZJxU"
230937,"alternative r&b, cali rap","https://api.spotify.com/v1/artists/6PDLwWvgYNMfBRLqC1h5cJ","6PDLwWvgYNMfBRLqC1h5cJ","Buddy",55,"artist","spotify:artist:6PDLwWvgYNMfBRLqC1h5cJ"
3135464,"classical, early romantic era, polish classical","https://api.spotify.com/v1/artists/7y97mc3bZRFXzT2szRM4L4","7y97mc3bZRFXzT2szRM4L4","Frédéric Chopin",70,"artist","spotify:artist:7y97mc3bZRFXzT2szRM4L4"
285828,"countrygaze, new jersey indie, small room","https://api.spotify.com/v1/artists/2gbT6GPXMis0OAkZbEQCYB","2gbT6GPXMis0OAkZbEQCYB","Pinegrove",63,"artist","spotify:artist:2gbT6GPXMis0OAkZbEQCYB"
96594,"vapor twitch","https://api.spotify.com/v1/artists/3zaxUd86U92CdZkNa6NUo9","3zaxUd86U92CdZkNa6NUo9","Ark Patrol",52,"artist","spotify:artist:3zaxUd86U92CdZkNa6NUo9"
201975,"vapor soul","https://api.spotify.com/v1/artists/5Lhxlge1CR1DrgDAje8Qaw","5Lhxlge1CR1DrgDAje8Qaw","NoMBe",56,"artist","spotify:artist:5Lhxlge1CR1DrgDAje8Qaw"
999865,"alt z, pov: indie","https://api.spotify.com/v1/artists/0Raaw7kr1Vzat4ZvHzjsJR","0Raaw7kr1Vzat4ZvHzjsJR","I DONT KNOW HOW BUT THEY FOUND ME",58,"artist","spotify:artist:0Raaw7kr1Vzat4ZvHzjsJR"
45939,"alt z, country pop","https://api.spotify.com/v1/artists/2YcTXkrGXpftY9AR0BKEz0","2YcTXkrGXpftY9AR0BKEz0","Bailey Bryan",36,"artist","spotify:artist:2YcTXkrGXpftY9AR0BKEz0"
1837633,"german pop, modern rock","https://api.spotify.com/v1/artists/1hzfo8twXdOegF3xireCYs","1hzfo8twXdOegF3xireCYs","Milky Chance",71,"artist","spotify:artist:1hzfo8twXdOegF3xireCYs"
2008350,"british singer-songwriter, folk-pop, stomp and holler","https://api.spotify.com/v1/artists/5schNIzWdI9gJ1QRK8SBnc","5schNIzWdI9gJ1QRK8SBnc","Ben Howard",63,"artist","spotify:artist:5schNIzWdI9gJ1QRK8SBnc"
5939233,"conscious hip hop, hip hop, pop rap, rap","https://api.spotify.com/v1/artists/4xRYI6VqpkE3UwrDrAZL8L","4xRYI6VqpkE3UwrDrAZL8L","Logic",73,"artist","spotify:artist:4xRYI6VqpkE3UwrDrAZL8L"
93597488,"pop","https://api.spotify.com/v1/artists/66CXWjxzNUsdJxJ2JdwvnR","66CXWjxzNUsdJxJ2JdwvnR","Ariana Grande",87,"artist","spotify:artist:66CXWjxzNUsdJxJ2JdwvnR"
11713,"jazz, jazz drums","https://api.spotify.com/v1/artists/02HpkiuAylAwAnQBswaXlP","02HpkiuAylAwAnQBswaXlP","Terri Lyne Carrington",29,"artist","spotify:artist:02HpkiuAylAwAnQBswaXlP"
1302333,"chamber pop, folk, indie folk, indie rock, indietronica, modern rock, seattle indie, singer-songwriter, stomp and holler","https://api.spotify.com/v1/artists/4EVpmkEwrLYEg6jIsiPMIb","4EVpmkEwrLYEg6jIsiPMIb","Fleet Foxes",62,"artist","spotify:artist:4EVpmkEwrLYEg6jIsiPMIb"
27251,"diy emo, indie punk","https://api.spotify.com/v1/artists/5489Aao4KjbdU9l5CUadOa","5489Aao4KjbdU9l5CUadOa","Just Friends",37,"artist","spotify:artist:5489Aao4KjbdU9l5CUadOa"
77793,"","https://api.spotify.com/v1/artists/3CiuXDKttPUT0tWGHicFUH","3CiuXDKttPUT0tWGHicFUH","Tim Atlas",53,"artist","spotify:artist:3CiuXDKttPUT0tWGHicFUH"
6552141,"adult standards, easy listening, lounge","https://api.spotify.com/v1/artists/1Mxqyy3pSjf8kZZL4QVxS0","1Mxqyy3pSjf8kZZL4QVxS0","Frank Sinatra",74,"artist","spotify:artist:1Mxqyy3pSjf8kZZL4QVxS0"
5421887,"album rock, classic rock, heartland rock, mellow gold, piano rock, rock, singer-songwriter, soft rock","https://api.spotify.com/v1/artists/6zFYqv1mOsgBRQbae3JJ9e","6zFYqv1mOsgBRQbae3JJ9e","Billy Joel",75,"artist","spotify:artist:6zFYqv1mOsgBRQbae3JJ9e"
318912,"souldies","https://api.spotify.com/v1/artists/6TVVIyd0fsRDGg6WzHKyTP","6TVVIyd0fsRDGg6WzHKyTP","Durand Jones & The Indications",57,"artist","spotify:artist:6TVVIyd0fsRDGg6WzHKyTP"
5998574,"pop","https://api.spotify.com/v1/artists/4npEfmQ6YuiwW1GpUmaq3F","4npEfmQ6YuiwW1GpUmaq3F","Ava Max",78,"artist","spotify:artist:4npEfmQ6YuiwW1GpUmaq3F"
67380,"abstract, ambient idm, electronica, intelligent dance music, microhouse, wonky","https://api.spotify.com/v1/artists/2fMe9lZs5HGGOwh8cMSIub","2fMe9lZs5HGGOwh8cMSIub","Lusine",37,"artist","spotify:artist:2fMe9lZs5HGGOwh8cMSIub"
785108,"indietronica, metropopolis, neo-synthpop","https://api.spotify.com/v1/artists/1l9d7B8W0IHy3LqWsxP2SH","1l9d7B8W0IHy3LqWsxP2SH","Phantogram",63,"artist","spotify:artist:1l9d7B8W0IHy3LqWsxP2SH"
21263,"australian indie rock","https://api.spotify.com/v1/artists/6uHxXCSJUP50EgddL6eWNC","6uHxXCSJUP50EgddL6eWNC","Phantastic Ferniture",33,"artist","spotify:artist:6uHxXCSJUP50EgddL6eWNC"
482624,"new jersey rap","https://api.spotify.com/v1/artists/12Zk1DFhCbHY6v3xep2ZjI","12Zk1DFhCbHY6v3xep2ZjI","070 Shake",70,"artist","spotify:artist:12Zk1DFhCbHY6v3xep2ZjI"
128814,"retro soul","https://api.spotify.com/v1/artists/2qFOYqFxPaIwEnffVhJhEn","2qFOYqFxPaIwEnffVhJhEn","The Dip",55,"artist","spotify:artist:2qFOYqFxPaIwEnffVhJhEn"
621754,"pov: indie","https://api.spotify.com/v1/artists/0ZxZlO7oWCSYMXhehpyMvE","0ZxZlO7oWCSYMXhehpyMvE","COIN",61,"artist","spotify:artist:0ZxZlO7oWCSYMXhehpyMvE"
429039,"alternative r&b","https://api.spotify.com/v1/artists/6I3MElirhT5t6Kf7p0hGk9","6I3MElirhT5t6Kf7p0hGk9","Duckwrth",58,"artist","spotify:artist:6I3MElirhT5t6Kf7p0hGk9"
5538263,"rap","https://api.spotify.com/v1/artists/0iEtIxbK0KxaSlF7G42ZOp","0iEtIxbK0KxaSlF7G42ZOp","Metro Boomin",87,"artist","spotify:artist:0iEtIxbK0KxaSlF7G42ZOp"
42008865,"dfw rap, melodic rap, pop, rap","https://api.spotify.com/v1/artists/246dkjvS1zLTtiykXe5h60","246dkjvS1zLTtiykXe5h60","Post Malone",89,"artist","spotify:artist:246dkjvS1zLTtiykXe5h60"
259500,"psychedelic soul","https://api.spotify.com/v1/artists/1itM5tXaK5THggpXA7ovAe","1itM5tXaK5THggpXA7ovAe","Skinshape",51,"artist","spotify:artist:1itM5tXaK5THggpXA7ovAe"
326527,"bluegrass, modern southern rock, neo-traditional bluegrass, new americana","https://api.spotify.com/v1/artists/3bLSAQPeix7Xm2e5Gtn48R","3bLSAQPeix7Xm2e5Gtn48R","The Steeldrivers",60,"artist","spotify:artist:3bLSAQPeix7Xm2e5Gtn48R"
1039281,"pop soul","https://api.spotify.com/v1/artists/3hv9jJF3adDNsBSIQDqcjp","3hv9jJF3adDNsBSIQDqcjp","Mark Ronson",72,"artist","spotify:artist:3hv9jJF3adDNsBSIQDqcjp"
2018840,"dance pop, electropop","https://api.spotify.com/v1/artists/13saZpZnCDWOI9D4IJhp1f","13saZpZnCDWOI9D4IJhp1f","Lily Allen",65,"artist","spotify:artist:13saZpZnCDWOI9D4IJhp1f"
12869,"abstract hip hop, minnesota hip hop","https://api.spotify.com/v1/artists/21Gcs1QTxaZxwNJls2OZs7","21Gcs1QTxaZxwNJls2OZs7","Four Fists",23,"artist","spotify:artist:21Gcs1QTxaZxwNJls2OZs7"
5234,"diy emo","https://api.spotify.com/v1/artists/4j5N6CLoWuY6yv1NOzFLyn","4j5N6CLoWuY6yv1NOzFLyn","Flycatcher",26,"artist","spotify:artist:4j5N6CLoWuY6yv1NOzFLyn"
21771,"neo-psychedelic, psychedelic jazz fusion, psychedelic soul","https://api.spotify.com/v1/artists/5gZWu16OAMVGmfLFNj0NCT","5gZWu16OAMVGmfLFNj0NCT","Ghost Funk Orchestra",38,"artist","spotify:artist:5gZWu16OAMVGmfLFNj0NCT"
21255779,"pop, viral pop","https://api.spotify.com/v1/artists/6VuMaDnrHyPL1p4EHjYLi7","6VuMaDnrHyPL1p4EHjYLi7","Charlie Puth",80,"artist","spotify:artist:6VuMaDnrHyPL1p4EHjYLi7"
1238234,"classic texas country, contemporary country, country dawn","https://api.spotify.com/v1/artists/70kkdajctXSbqSMJbQO424","70kkdajctXSbqSMJbQO424","Kacey Musgraves",72,"artist","spotify:artist:70kkdajctXSbqSMJbQO424"
331908,"alternative hip hop, underground hip hop","https://api.spotify.com/v1/artists/6vHBuUxrcpn1do5UaEJ7g6","6vHBuUxrcpn1do5UaEJ7g6","Domo Genesis",55,"artist","spotify:artist:6vHBuUxrcpn1do5UaEJ7g6"
149618,"funktronica, indie soul","https://api.spotify.com/v1/artists/10GT4yz8c6xjjnPGtGPI1l","10GT4yz8c6xjjnPGtGPI1l","Franc Moody",55,"artist","spotify:artist:10GT4yz8c6xjjnPGtGPI1l"
676522,"electronica, folktronica, indietronica, intelligent dance music, trip hop","https://api.spotify.com/v1/artists/7Eu1txygG6nJttLHbZdQOh","7Eu1txygG6nJttLHbZdQOh","Four Tet",63,"artist","spotify:artist:7Eu1txygG6nJttLHbZdQOh"
130992,"jacksonville indie, pov: indie","https://api.spotify.com/v1/artists/7FKTg75ADVMZgY3P9ZMRtH","7FKTg75ADVMZgY3P9ZMRtH","flipturn",57,"artist","spotify:artist:7FKTg75ADVMZgY3P9ZMRtH"
852831,"ann arbor indie, funk rock, instrumental funk","https://api.spotify.com/v1/artists/7pXu47GoqSYRajmBCjxdD6","7pXu47GoqSYRajmBCjxdD6","Vulfpeck",57,"artist","spotify:artist:7pXu47GoqSYRajmBCjxdD6"
3764251,"indietronica, modern alternative rock, modern rock, rock","https://api.spotify.com/v1/artists/7gP3bB2nilZXLfPHJhMdvc","7gP3bB2nilZXLfPHJhMdvc","Foster The People",69,"artist","spotify:artist:7gP3bB2nilZXLfPHJhMdvc"
659570,"classic soul, disco, funk, p funk, quiet storm, soul","https://api.spotify.com/v1/artists/6m30rs1IQqnWqV5nKMpU7U","6m30rs1IQqnWqV5nKMpU7U","Ohio Players",46,"artist","spotify:artist:6m30rs1IQqnWqV5nKMpU7U"
8616267,"east coast hip hop, gangster rap, hip hop, pop rap, rap","https://api.spotify.com/v1/artists/3nFkdlSjzX9mRTtwJOzDYB","3nFkdlSjzX9mRTtwJOzDYB","JAY-Z",82,"artist","spotify:artist:3nFkdlSjzX9mRTtwJOzDYB"
378554,"uk pop","https://api.spotify.com/v1/artists/4T2k9bgIoC8bbqjqiEl9vZ","4T2k9bgIoC8bbqjqiEl9vZ","Rhys Lewis",55,"artist","spotify:artist:4T2k9bgIoC8bbqjqiEl9vZ"
30589697,"chicago rap, melodic rap, rap","https://api.spotify.com/v1/artists/4MCBfE4596Uoi2O4DtmEMz","4MCBfE4596Uoi2O4DtmEMz","Juice WRLD",86,"artist","spotify:artist:4MCBfE4596Uoi2O4DtmEMz"
3204507,"indie rock, indietronica, modern alternative rock, modern rock, rock","https://api.spotify.com/v1/artists/3XHO7cRUPCLOr6jwp8vsx5","3XHO7cRUPCLOr6jwp8vsx5","alt-J",68,"artist","spotify:artist:3XHO7cRUPCLOr6jwp8vsx5"
113680,"indie garage rock, indie surf, surf punk","https://api.spotify.com/v1/artists/33LSz2nhC8pCPTb3pd5add","33LSz2nhC8pCPTb3pd5add","Hot Flash Heat Wave",40,"artist","spotify:artist:33LSz2nhC8pCPTb3pd5add"
10829510,"alternative hip hop, modern rock, rock","https://api.spotify.com/v1/artists/3AA28KZvwAUcZuOKwyblJQ","3AA28KZvwAUcZuOKwyblJQ","Gorillaz",77,"artist","spotify:artist:3AA28KZvwAUcZuOKwyblJQ"
260857,"alternative r&b, indie soul","https://api.spotify.com/v1/artists/6PEMFpe3PTOksdV4ZXUpbE","6PEMFpe3PTOksdV4ZXUpbE","NxWorries",53,"artist","spotify:artist:6PEMFpe3PTOksdV4ZXUpbE"
8565910,"british soul, neo soul","https://api.spotify.com/v1/artists/6Q192DXotxtaysaqNPy5yR","6Q192DXotxtaysaqNPy5yR","Amy Winehouse",73,"artist","spotify:artist:6Q192DXotxtaysaqNPy5yR"
317141,"","https://api.spotify.com/v1/artists/2exebQUDoIoT0dXA8BcN1P","2exebQUDoIoT0dXA8BcN1P","Home",59,"artist","spotify:artist:2exebQUDoIoT0dXA8BcN1P"
60209,"thai folk","https://api.spotify.com/v1/artists/3VSHFjwG94ubNcoST9hfxX","3VSHFjwG94ubNcoST9hfxX","Hugo",45,"artist","spotify:artist:3VSHFjwG94ubNcoST9hfxX"
457889,"bedroom pop","https://api.spotify.com/v1/artists/3dv4Q4q3LWOnbLJnC6GgTY","3dv4Q4q3LWOnbLJnC6GgTY","Yellow Days",48,"artist","spotify:artist:3dv4Q4q3LWOnbLJnC6GgTY"
